userId|John Wick|Dunkirk|Star Wars: The Last Jedi (With Bonus Content)|Kong: Skull Island|Blade Runner 2049|Guardians of the Galaxy Vol. 2 (Theatrical)|Get Out|Alien: Covenant|Spider-Man: Homecoming|Split|Kingsman: The Golden Circle|Transformers: The Last Knight|Baby Driver|Baywatch|The Mummy (2017)|The Shack|Wonder Woman|The Shape of Water|The Boss Baby|Fifty Shades Darker (Unrated Version)|Murder on the Orient Express|Pirates of the Caribbean: Dead Men Tell No Tales (Theatrical Version)|The LEGO Batman Movie|Beauty and the Beast (2017) (Theatrical Version)|Three Billboards Outside Ebbing, Missouri|A Dog's Purpose|War for the Planet of the Apes|The Emoji Movie|Girls Trip|Darkest Hour|Jumanji: Welcome To The Jungle|Daddy's Home 2|Justice League|A Bad Moms Christmas|Annabelle Creation|Captain Underpants: The First Epic Movie|Despicable Me 3|Thor: Ragnarok (Theatrical Version)|Happy Death Day|Pitch Perfect 3|Cars 3 (Theatrical)|Wonder|The LEGO NINJAGO Movie|The Post|Coco (Theatrical Version)|Ferdinand |The Greatest Showman|﻿"Title"
Michelle|0|1.0|0|0|0.955056179775|0|1.0|0|0|0|0|0.958333333333|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|1.0|0|0
R. Coats|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0.952380952381|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
scoot|0|0|0.975903614458|1.0|0|1.0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
U.N. S.|0|0|0|0|0|0|1.0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Michael Kim|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0
LynnW.|0|0|0|0|0.961538461538|0|0|0|0|0|0|0|0|0|0.8|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CEB|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
By CJs Pirate|0|1.0|0|0.926829268293|0|0.967741935484|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Anita|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0.974358974359|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
OlyNomad|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
True-Review|0|0|0|0|0|0|0|1.0|0|0|0|0.92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.971014492754|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
R|0|0|0|0|0|0|0|0.968660968661|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
R. Smith|0|0|0|0.951219512195|0.971326164875|0|0|0.983606557377|0|0|1.0|0|0|0|0|0|0.973684210526|0|0|0|0|0|0|0|0|0|0.981735159817|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Richard|0|1.0|0.987577639752|0|0|1.0|1.0|0.9375|0|1.0|0|0|0|0|0|0|0|0|0|0|0.978723404255|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Batman|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0.959183673469|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Matt|1.0|0|0|0|0|0.983333333333|1.0|0|0|0|0.818181818182|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ian|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0.984251968504|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Randy|0|0|0|1.0|0|0|0|0|0.967213114754|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
James S.|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jackie|0|0|0|0|0|0|0|0.913043478261|0|0|0|0|0|0|0|0|0|0|0.940298507463|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ServantofGod|0|0|1.0|0|0.983050847458|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
M. Hines|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
sara|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
William Schoebel|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0.818181818182|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ana|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0.939393939394|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Endevour32|0|0|0|1.0|0|0.777777777778|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Cook & Collector|0|0|0|0|0.982142857143|0|0|0|0.948717948718|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bb|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.9|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
B+|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0.882352941176|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
K &amp; Q Marcus|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.954545454545|0|0|0|0|0
Sunshine|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jean-Marc Berne|0|0|0|0|0|0.916666666667|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Barry H. Ballard|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Phacelesshero|1.0|0|0|1.0|0|0|1.0|0|0.961538461538|1.0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Thomas|0|0|0|1.0|0|1.0|1.0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0.942857142857|0|0|0|0|0|0|0|0|0|0|0|0|0
Ho Ka Ming|0|0|0|1.0|0|0|0|0|0|0|0|0.981818181818|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Luvtoshop|0|0|0|0|0|0|0|0|1.0|0|1.0|1.0|0|0|0.92|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Phoenix|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jack|0|0.979166666667|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.967213114754|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0.952380952381|0|0|1.0|0|0|0|0|0|0|0|0|0|0
Kat|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Helen|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.964912280702|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bobby|0|0|0.980830670927|0|0|0|0|0|0|0.954545454545|0|0|0.987878787879|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Curt|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
R. Lee|0|1.0|0|0|1.0|0|0|0|0|0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Craig|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.931034482759|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Colin|0|0|0|1.0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Shelly|0|0|0|0|0|0|1.0|0|0|0.990243902439|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
member2002|0|0|0|1.0|0|0|0|0|0.945945945946|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Fred|0|0|0|1.0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
Debbie|1.0|0|0|0|0|0|0|0|0|0|0.974683544304|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sydney|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Robert Rivera|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Woodacre|0|0|0|0|0.979797979798|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
C|0|0|0|0|0|0|0.981818181818|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Amazonian|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
tiny|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CK|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CJ|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CS|0|0|0|0|0|0|0|0|0|0|1.0|0.985185185185|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CW|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
kim|1.0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Andy Waitstill|0|0|0|0.977611940299|0|0.980707395498|0|0.989473684211|0|0.992277992278|0|0|0|0|0|0|0.986440677966|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
BeachAnchor|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0.980198019802|0|0|0|0|0|0|1.0|0.990867579909|0|0|0|0|0|0|0|0|0|0
J. Horton|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
William B|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0.857142857143|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Cameron|0|0|0|0|0|0|0.982160555005|0|0|0|0|0.978513876455|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.970588235294|0|0|0|0.989708404803|0|0|0|0|0|0|0|0|0
Shawn|1.0|1.0|1.0|1.0|1.0|0|0|0.777777777778|1.0|0|0|0|0|0|0.945945945946|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
Andrew|0|0|0.985611510791|0.953488372093|0|0|0|0|1.0|0|0|0|0|0|0|0.978378378378|0|0|0|0|0|0|0|1.0|0|0.972972972973|0|0|0|0|0|0|0|0|0|0|0|0.985294117647|0|0|0|0|0|0|0|0|0|0
Andrea|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.978260869565|0|0|0|0|0|0|0|0|0|0|0|0|0.942857142857|0|0|0|0|0|0|0|0|0|0|0|0
Joshua Glowzinski|0|0|0|0|0|0|0.972752043597|0|0.975757575758|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.990950226244|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
A customer|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sinclair Garner|0|0|0|1.0|0|0|1.0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Darren|0|0|0|0.942857142857|0|0|0|0|1.0|0|0|0|0|1.0|1.0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stephen|0|0|0|1.0|0|0|0.966101694915|0|0.978181818182|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
RBSProds|0.947712418301|0|0|0.936305732484|0|0.944055944056|0.956204379562|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
w. mycroft|0|0|0|0|0.964601769912|0|0|0.942857142857|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0.954545454545|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ben|1.0|0|0|0.972350230415|0|0|0.983673469388|0|0|0|0.964285714286|0|0|0|0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Brad|0.951219512195|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0.955555555556|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Heather|0|1.0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0.935483870968|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
A German Amazon Customer|0|0|0.985815602837|0|0.969230769231|0|0|0.935483870968|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Leslie|0|1.0|0.97619047619|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
Jon B Woo|0|0|0|0|1.0|0|0|0|0|0|0.935483870968|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
Eli|0|0|0|0|1.0|0|0|0.977777777778|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kyle|1.0|0.904761904762|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Floridian|0|0|0|0|0|0|0|0|0.853658536585|0|0|0|0|1.0|0.8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
happy in SoCal|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ken|1.0|1.0|1.0|0|1.0|1.0|0|1.0|0|0|0|1.0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
The Movie Guy|0|0|0.992647058824|0|0.903448275862|0|0|0.948529411765|0|0|0|0.985074626866|0|0.972602739726|0|0|0|0.941605839416|1.0|0|0|0.967741935484|0|0|0|0.979166666667|0|0|0|0|0|0.972222222222|0|0.974358974359|0.959390862944|0|0|0|0|0|0|0|0|0.98615916955|0|0|0|0
Kev|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0.954545454545|0|0|0|0|0|0|0|0.866666666667|1.0|0|0|0|0|0|0|0|0
J. Dos|0|0|0|0|0|0|0|0|1.0|0|0|0.714285714286|0|0|0|0|0.888888888889|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kindle Customer|1.0|0.958333333333|1.0|1.0|0.866666666667|0.818181818182|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.975903614458|1.0|1.0|1.0|0.904761904762|1.0|0.968253968254|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.888888888889|0|1.0|1.0|1.0|1.0|0|1.0|1.0|0|0|0|0.943661971831|0|0|0|0|0
Gregory O'Shea|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stacy H.|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Desert Denizen|0|1.0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Dennis Brock Peace|0|0|0|0|0|0.916666666667|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
rachel|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Teresa|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DJ|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DK|0|0.955555555556|0|0|0|0|0|0|0|0|0|0.982456140351|0|0.972093023256|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0.977401129944|0|0|0|0|0|0|0|0|0|0|0|0|0
DD|0|0|0.96261682243|0|0|0.9|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bob Ornelas|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0.875|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
John Doe|0|1.0|0|1.0|0|0|1.0|0|0.952941176471|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
In Montana|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Amzon Comsuter|1.0|0|0|0|0|0|0|0|1.0|0|0|0.982608695652|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
D. Jones|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
